name,age,birth year,first_name,family_name,father name,mother name,alive,death_cause,occ,height,strength,speed,stamina,weight,charisma,willpower,intel,melanin,parental,compassion,dexterity,weapon_prof,wealth,academic,farmer,fighter,hunter,merchant,gatherer,ruler,years_service
s_11 121 593 1739 7183,14,102,7183,s_11,11 121 593 1739,54 372 978 2992,0,lack of mass,useless,51.7792,32.7019,49.4649,64.4972,39.0933,74.3033,64.6721,73.9463,68.5517,54.956,77.7242,56.4332,0,0,1062.82,857.182,638.384,795.491,1076.51,975,846.47,0
s_52 325 1370 3129,43,76,3129,s_52,52 325 1370,1 371 1352,0,disease,gatherer,56.5938,47.3026,72.1998,71.6687,156.659,70.6599,76.4537,68.0554,75.9751,87.4864,71.2463,76.2549,0,33461.4,1062.82,1045,842.768,1049.39,1046.29,975,1032.79,0
s_17 366 969 3305,43,78,3305,s_17,17 366 969,74 355 1131,1,alive,gatherer,64.255,51.6654,48.0436,62.9358,189.404,84.1593,70.586,70.632,71.3239,80.5045,79.0758,82.3304,0,20588.7,1061.02,984.815,805.591,1010.58,1134.26,975,1022.6,0
s_35 202 832 2081 6765,9,100,6765,s_35,35 202 832 2081,70 640 3297,0,lack of mass,useless,38.1048,28.6385,42.5471,45.1849,24.458,58.123,70.2805,71.1382,77.158,32.4137,71.2089,44.6235,0,0,1062.78,833.608,555.881,667.341,967.858,975,710.539,0
s_6 127 938,11,44,938,s_6,6 127,40 359,0,lack of mass,useless,44.5043,27.9103,40.7229,42.8094,30.3657,79.7119,84.2221,64.1669,79.4856,49.907,74.1934,54.6121,0,0,1062.78,955.704,602.049,731.233,1092.1,975,839.186,0
s_35 202 550 1894 10085,5,116,10085,s_35,35 202 550 1894,22 124 485 1595 4044,1,alive,useless,22.0169,16.979,21.8768,31.7387,41.1837,66.3779,81.0959,65.7287,78.3835,24.7788,75.4357,26.667,0,0,1062.77,852.146,421.421,488.207,1000.96,975,623.207,0
s_15 219 1494 8305,14,107,8305,s_15,15 219 1494,54 186 501 1864 4235,1,alive,useless,57.1361,59.4746,63.6372,61.9517,63.1378,80.5452,76.9219,67.8152,62.0781,54.0781,75.9599,57.8526,0,0,1062.76,1036.62,762.927,900.54,1105.34,975,982.118,0
s_35 143 1268,11,52,1268,s_35,35 143,42 286,0,lack of mass,useless,48.2325,31.8502,55.642,47.7523,37.2459,73.5534,81.8146,65.3683,82.3461,44.5861,76.7937,48.1696,0,0,1062.76,959.607,628.303,748.358,1047.39,975,849.509,0
s_64 324 1111 2370 5681,11,94,5681,s_64,64 324 1111 2370,54 597 1981,0,disease,useless,43.1365,30.1832,46.9932,45.6018,71.1887,85.3036,70.4213,71.0633,75.1771,47.1594,71.1882,49.5487,0,0,1062.74,861.147,620.204,753.666,1157.94,975,854.965,0
s_61 474 1375 4530,18,87,4530,s_61,61 474 1375,3 297 668 1978,0,lack of mass,gatherer,66.1403,54.259,62.1621,67.2966,74.58,76.4739,67.3663,72.5891,86.2566,65.6102,79.6944,76.1309,0,0,1062.72,975.58,828.429,1023.26,1083.7,975,1020.71,0
s_27 107 971,75,45,971,s_27,27 107,20 344,0,lack of mass,retired,59.7142,34.9959,53.6083,69.334,31.6067,69.4516,69.7384,69.0677,73.1503,93.5899,70.339,71.7138,0,1037.93,1062.67,966.977,763.312,963.97,1050.55,975,955.912,44
s_6 351 949 2907 7859,15,105,7859,s_6,6 351 949 2907,51 331 1221,0,lack of mass,useless,68.4656,59.9926,62.8705,56.2471,78.2913,66.4994,69.3126,71.6111,72.8232,61.6272,71.498,70.248,0,0,1062.67,956.401,785.48,939.615,1027.33,975,943.061,0
s_15 103 437 1161 3641 10536,3,118,10536,s_15,15 103 437 1161 3641,28 130 689 2017,1,alive,useless,16.0282,13.0501,18.4883,17.9681,26.1485,65.8653,56.7343,77.9001,76.85,15.8708,73.7869,18.4948,0,0,1062.67,580.664,326.767,364.004,1037.18,975,482.055,0
s_20 222 675 2270 8104,11,106,8104,s_20,20 222 675 2270,27 177 857 3346,0,lack of mass,useless,39.9893,32.9548,55.5356,51.2816,23.0279,71.5231,90.3749,61.0737,82.1983,40.3332,76.1448,52.4908,0,0,1062.61,1046.49,655.078,787.016,1021.59,975,875.776,0
s_61 179 887,55,43,887,s_61,61 179,98 169,0,lack of mass,retired,76.1277,59.3148,71.1235,70.7654,79.8476,72.0228,68.7756,71.6978,72.937,71.6061,69.0224,71.4236,0,858.749,1062.58,1034.99,873.697,1056.09,1072.61,975,1061.77,33
s_6 127 487,71,31,487,s_6,6 127,41,0,disease,gatherer,69.8078,42.1632,45.8087,45.7098,172.15,69.7412,68.6733,71.9184,79.6183,80.8033,71.3813,68.9207,0,15301.5,1062.55,881.678,709.276,872.632,1051.18,975,890.256,0
s_28 295 1604,17,59,1604,s_28,28 295,28 130 677,0,lack of mass,useless,67.6587,56.4306,79.3859,81.3254,69.3773,74.4839,73.7807,69.3638,75.879,61.0593,73.1441,72.5143,0,0,1062.54,1057.17,847.958,1040.37,1073.19,975,1057.82,0
s_39 189 584,45,34,584,s_39,39 189,74 234,0,lack of mass,gatherer,65.4834,29.4395,54.5482,71.0838,69.131,70.1147,68.7975,71.6825,73.2309,84.1595,75.9245,72.7555,0,530.717,1062.54,941.215,745.478,954.672,1045.4,975,952.039,0
s_6 409 1372 3497,11,79,3497,s_6,6 409 1372,56 279,0,lack of mass,useless,48.1889,32.8299,49.8411,61.0169,34.7222,73.7505,72.2093,70.1494,74.0975,41.0266,82.2573,51.7561,0,0,1062.54,909.841,625.318,767.17,1052.19,975,841.693,0
s_15 155 687 1886 4606,24,87,4606,s_15,15 155 687 1886,17 144 790 1843,0,lack of mass,gatherer,63.9316,38.0736,52.9389,61.2497,65.8498,72.1239,67.2855,72.6059,78.9061,74.9281,74.1044,85.7257,0,0,1062.49,906.734,780.276,999.208,1064.48,975,960.501,0
s_3 521 1470,65,56,1470,s_3,3 521,25 338,1,alive,gatherer,70.0804,48.8673,47.7406,48.0193,162.715,65.4159,61.6716,75.0994,78.9146,65.1007,81.0507,70.4173,0,71024.4,1060.9,852.748,736.621,901.978,1012.51,975,888.037,0
s_28 158 1021 4111 9053,10,111,9053,s_28,28 158 1021 4111,34 532 2564,1,alive,useless,41.9926,36.6594,47.6435,44.7646,72.2664,82.9518,69.7804,71.3547,68.8557,44.4851,84.745,45.171,0,0,1062.45,851.096,591.098,698.928,1115.24,975,813.924,0
s_5 410 1472,65,56,1472,s_5,5 410,64 180 585,1,alive,gatherer,71.3341,49.1757,48.4065,43.9302,164.242,63.1586,56.9513,77.4773,76.855,77.0696,72.7689,76.4114,0,63578,1060.96,798.868,746.848,918.849,1020.4,975,874.349,0
s_11 121 1011 4229 8872,11,110,8872,s_11,11 121 1011 4229,27 620 1764 4703,1,alive,useless,33.9131,36.134,41.985,41.5791,79.6919,85.1936,70.3053,71.0826,65.7455,53.642,94.3104,48.3728,0,0,1062.35,847.601,587.717,698.986,1110.98,975,806.546,0
s_54 415 1440 3632,41,80,3632,s_54,54 415 1440,35 202 1464,1,alive,gatherer,61.929,45.6472,66.5926,68.8154,175.815,65.1543,72.9819,69.3764,69.1384,74.2482,90.6228,72.6182,0,8456.47,1060.51,1005.9,809.327,1006.82,974.364,975,987.991,0
s_43 895 4765,17,88,4765,s_43,43 895,96 612,0,lack of mass,useless,65.6891,45.535,67.5687,89.8234,71.6293,78.9324,69.5787,71.445,73.9314,69.7165,80.3555,82.5051,0,0,1062.34,1011.2,821.113,1050.54,1096.15,975,1047.83,0
s_1 416 2105,50,66,2105,s_1,1 416,53 150 498,0,disease,fighter,69.924,63.8229,76.6826,70.1685,150.145,74.8504,65.6169,73.4251,76.0123,81.4756,78.9736,79.8638,0,2770.63,1062.34,991.326,895.53,1095,1076.28,975,1071.2,33
s_56 132 642 7718,13,104,7718,s_56,56 132 642,17 144 790 2683,0,lack of mass,useless,59.8609,23.8363,50.7059,65.4563,55.1007,70.1118,65.8746,73.296,73.1178,61.8625,83.1253,70.9914,0,0,1062.33,849.605,662.223,851.589,1034.42,975,860.823,0
s_54 415 1719,60,61,1719,s_54,54 415,96 311,1,alive,gatherer,59.1506,41.6026,43.6653,46.0982,173.563,68.456,58.5851,76.6444,73.2112,80.0507,88.2488,71.0715,0,2014.79,1060.84,797.094,701.178,870.955,1024.03,975,851.536,0
s_3 297 1006 5759,16,94,5759,s_3,3 297 1006,1 100 791 2501,0,lack of mass,useless,63.5548,46.3884,70.0173,76.4389,65.8675,76.5161,70.4759,70.993,76.9292,49.6004,80.219,66.27,0,0,1062.31,982.76,769.676,951.316,1078.15,975,989.771,0
s_15 400 1366 3164 7175,11,102,7175,s_15,15 400 1366 3164,24 577 1779,0,lack of mass,useless,43.9305,28.7698,46.4754,52.0976,28.6919,77.5129,71.5642,70.4481,64.3478,54.4668,81.5799,53.3235,0,0,1062.3,868.3,602.394,739.692,1080.77,975,820.019,0
s_43 520 2749 6363,13,97,6363,s_43,43 520 2749,33 327 759 1709,0,lack of mass,useless,49.4296,35.6079,50.7193,73.2809,41.0023,78.4494,69.1863,71.6259,72.372,61.8389,77.179,58.5848,0,0,1062.19,928.661,666.934,835.467,1099.67,975,895.883,0
s_20 253 760 2778 6854,16,100,6854,s_20,20 253 760 2778,33 258 833 2449,0,lack of mass,useless,64.9743,50.1551,78.869,77.3605,70.7096,75.6716,68.1083,72.1633,76.2042,65.3374,63.5665,78.6903,0,0,1062.17,974.528,831.578,1035.09,1109.06,975,1030.27,0
s_5 777 3331 9049,10,111,9049,s_5,5 777 3331,3 297 1224,1,alive,useless,45.016,35.8057,41.6132,39.9323,67.8053,81.9307,70.8763,70.7753,81.7908,39.8763,65.798,45.6667,0,0,1062.13,845.558,574.963,678.745,1144.24,975,796.551,0
s_27 211 1119 4405 9441,8,113,9441,s_27,27 211 1119 4405,21 176 769,1,alive,useless,32.7383,25.4795,30.3271,38.1838,63.5424,82.9826,67.5024,72.4611,76.1455,45.737,84.1441,32.3011,0,0,1062.12,778.042,475.002,557.754,1119.97,975,705.636,0
s_96 204 757 6623,16,99,6623,s_96,96 204 757,54 597 1981,0,lack of mass,useless,64.3633,45.5879,74.0322,73.9108,63.9947,78.1276,69.9759,71.2222,72.8399,61.674,71.0667,69.5702,0,0,1062.1,968.495,781.789,967.324,1108.43,975,1001.14,0
s_98 337 2288 10189,5,116,10189,s_98,98 337 2288,20 253 760 3159,1,alive,useless,24.2302,21.6116,28.1859,28.8882,36.1128,64.526,65.5501,73.4347,74.5642,21.1903,88.1133,29.2993,0,0,1062.1,716.829,427.728,493.05,985.759,975,590.875,0
s_40 486 1348 4511,12,87,4511,s_40,40 486 1348,54 428,0,lack of mass,useless,48.7782,26.4174,61.6777,64.7033,28.0348,84.4431,75.1455,68.6365,77.2819,60.9021,79.3866,55.5325,0,0,1062.09,933.408,655.62,813.394,1128.24,975,911.65,0
s_17 366 969 3610 9900,6,115,9900,s_17,17 366 969 3610,54 372 978 5037,1,alive,useless,25.3274,25.2327,19.934,24.8002,59.6382,84.9418,73.7544,69.3297,71.1897,31.9515,72.7074,31.6658,0,0,1062.07,793.173,440.907,505.391,1147.17,975,672.535,0
s_11 121 1085 2729 6872,15,100,6872,s_11,11 121 1085 2729,3 140 700 1815,0,lack of mass,useless,65.326,46.1612,65.86,69.1607,70.3697,77.9009,72.1767,70.1116,80.7625,55.4795,92.3485,69.4178,0,0,1062,975.583,762.479,940.919,1060.94,975,982.55,0
s_5 367 1271 4313 10576,3,118,10576,s_5,5 367 1271 4313,22 124 816 3753,1,alive,useless,13.6173,13.3432,13.7927,21.8176,35.0709,75.602,75.4138,68.4923,73.6364,19.522,79.2899,18.2318,0,0,1061.99,758.241,347.524,387.741,1066.11,975,564.323,0
s_56 315 744 2390 5201,30,91,5201,s_56,56 315 744 2390,25 461 1326,1,alive,gatherer,60.7488,54.965,69.2797,86.2414,156.303,78.7716,74.1512,69.1223,84.426,68.1477,78.4793,74.7107,0,33365,1061.98,1092.4,867.211,1083.5,1093.21,975,1091.98,0
s_22 124 1168,33,49,1168,s_22,22 124,35 360,0,disease,fighter,64.626,69.2046,76.7478,72.0844,181.085,78.8474,73.1226,69.6358,78.6451,68.2619,79.059,75.3467,0,7338.97,1061.97,1080.77,910.461,1099.26,1092.72,975,1106.1,13
s_44 153 678,68,37,678,s_44,44 153,34 256,0,disease,gatherer,62.4093,35.8884,61.5622,59.7368,136.334,58.0515,60.5173,75.9376,71.7385,72.6041,79.1508,69.628,0,9099.81,1061.96,831.531,730.757,917.768,965.871,975,871.746,0
s_43 787 4860,32,89,4860,s_43,43 787,24 376 1465,1,alive,gatherer,69.4702,54.5697,74.9414,73.4521,150.825,77.9575,79.0413,66.6748,73.6346,69.7434,78.561,73.0337,0,37644.3,1061.95,1096.47,867.412,1064.57,1080,975,1094.22,0
s_43 787 3320 6800,21,100,6800,s_43,43 787 3320,5 367 1180 3237,1,alive,gatherer,65.4116,64.1102,56.8046,65.8725,187.997,86.2138,80.1164,66.1367,81.8639,73.6473,82.9068,76.7217,0,7097.46,1061.95,1111.23,859.318,1047.04,1126.09,975,1091.65,0
s_21 137 928 3797,39,82,3797,s_21,21 137 928,99 395 1559,1,alive,gatherer,69.5892,52.5853,77.7286,72.2227,156.794,69.6963,73.1012,69.644,72.8436,67.0065,79.7466,67.031,0,54198.3,1061.95,1033.63,840.629,1025.77,1028.71,975,1039.18,0
s_35 143 638 2656 9006,10,111,9006,s_35,35 143 638 2656,1 100 443 1350 3091,1,alive,useless,44.2116,33.0397,36.5958,47.6761,39.5045,81.3994,74.2725,69.0553,88.9181,50.6329,84.2552,47.0142,0,0,1061.92,890.405,573.201,689.936,1098.45,975,807.24,0
s_5 410 1472 5767 10182,5,116,10182,s_5,5 410 1472 5767,27 177 1748 5668,1,alive,useless,23.4353,22.5458,17.209,17.018,54.2516,75.1313,70.0942,71.1403,71.1342,27.2141,79.1009,25.8497,0,0,1061.87,730.348,397.146,443.745,1071.14,975,593.333,0
s_98 377 1469 4309,36,85,4309,s_98,98 377 1469,40 160 1378,1,alive,gatherer,68.1731,50.4524,63.0701,82.0751,167.588,71.3505,74.3556,69.0092,70.1805,75.6137,84.0221,72.95,0,37786.2,1061.87,1068.11,830.406,1041.34,1029.84,975,1044.34,0
s_11 424 1417,45,55,1417,s_11,11 424,9 399,0,disease,gatherer,64.6095,50.8858,62.8083,72.2193,169.327,70.0298,76.0153,68.1791,69.8644,72.4104,79.5783,84.4344,0,59863.6,1061.87,1053.45,856.753,1077.73,1025.59,975,1043.44,0
s_68 131 943 3141,1,76,3141,s_68,68 131 943,20 414,0,accident,useless,8.09911,6.62531,7.92269,7.28005,17.4155,69.0479,78.6635,66.855,79.0637,6.97846,86.6741,8.45379,0,0,1061.87,749.687,311.239,332.278,1000.55,975,511.797,0
s_21 176 509 1836 6819,15,100,6819,s_21,21 176 509 1836,27 342 877,0,lack of mass,useless,57.2225,33.6637,62.6729,77.2882,52.3078,76.345,68.7462,71.8113,72.0075,60.8454,74.8359,70.3583,0,0,1061.84,935.305,729.001,926.839,1090.18,975,949.533,0
s_21 392 1488 3661 10465,3,118,10465,s_21,21 392 1488 3661,54 597 2531,1,alive,useless,13.6678,12.952,19.1742,19.1648,26.0708,84.8965,71.5972,70.3851,62.5121,14.5052,67.38,17.2564,0,0,1061.84,716.869,346.11,382.646,1160.67,975,582.735,0
s_11 121 937 3350,43,78,3350,s_11,11 121 937,64 119 448,1,alive,fighter,66.7049,65.4316,79.1099,84.4659,157.426,71.5086,66.9401,72.3719,68.3029,64.1685,75.7291,82.1897,0,495.732,1060.1,1057.74,932.938,1154.35,1057.62,975,1108.82,26
s_54 186 2414,18,69,2414,s_54,54 186,52 378,0,lack of mass,fighter,59.9522,50.3383,99.9013,91.4965,56.224,74.4838,71.8845,70.2347,67.1574,66.8449,72.6531,67.6713,0,0,1061.77,1078.11,907.58,1118.43,1076.78,975,1121.96,0
s_24 221 670 2054 8561,13,108,8561,s_24,24 221 670 2054,68 131 697 2793,1,alive,useless,51.7613,37.247,52.8642,63.0214,74.9978,81.5581,79.3862,66.4818,70.141,55.5113,79.2556,53.4178,0,0,1061.75,994.966,664.577,810.741,1101.84,975,915.306,0
s_39,58,0,39,s_39,,,0,lack of mass,retired,69.4856,48.2473,69.5325,73.6678,67.1669,68.0054,69.7812,71.1071,73.798,74.6328,78.3607,73.3944,0,938.499,1061.73,1014.43,842.919,1043.97,1024.04,975,1028.51,17
s_99 135 439 1249 2828 7172,19,102,7172,s_99,99 135 439 1249 2828,1 100 791 2501,1,alive,gatherer,57.079,48.1031,64.3297,79.0484,171.46,73.3169,69.1583,71.592,72.543,70.0374,80.6478,67.7016,0,272.858,1061.71,1004.64,799.741,998.002,1056.7,975,1003.63,0
s_99 135 439 2383 5247,13,91,5247,s_99,99 135 439 2383,61 195 1304,0,lack of mass,useless,59.7474,42.8037,68.3702,77.9802,57.4406,75.5813,75.0952,68.6164,77.2481,53.7671,72.6615,55.3724,0,0,1061.64,1016.26,728.642,891.286,1079.6,975,964.334,0
s_39 189 723 2824,48,73,2824,s_39,39 189 723,56 227 1149,1,alive,gatherer,61.121,57.9429,61.4788,61.361,172.83,80.8892,67.1251,72.263,79.4891,73.5857,77.5308,79.6299,0,71479.3,1059.94,968.014,840.744,1033.64,1119.35,975,1030.69,0
s_11 121 593 5095 10296,4,117,10296,s_11,11 121 593 5095,21 392 1757,1,alive,useless,18.1602,15.3151,16.6827,21.9274,35.7997,70.1343,76.8305,67.7471,77.4359,21.8179,79.913,21.0299,0,0,1061.62,781.267,373.551,419.854,1024.36,975,575.639,0
s_33 258 833 2248 7109,20,101,7109,s_33,33 258 833 2248,61 391 1655,1,alive,gatherer,59.1164,44.3609,70.2383,91.8311,147.744,67.4099,68.1124,72.1059,75.8986,84.0921,75.1622,77.1028,0,1024.16,1061.62,1022.45,841.426,1077.32,1027.86,975,1033.62,0
s_61 328 742,62,39,742,s_61,61 328,6 313,0,lack of mass,retired,68.2824,49.6055,67.1849,70.2425,76.6448,68.809,70.2605,70.8473,71.1926,67.9156,72.213,73.2562,0,608.106,1061.54,1018.19,844.154,1038.11,1041.18,975,1025.73,38
s_61 179 656 3933,9,83,3933,s_61,61 179 656,1 275 1425,0,lack of mass,useless,46.4882,27.55,47.0625,45.6163,31.7711,80.7687,71.2727,70.5119,81.4178,33.1306,72.5509,41.8764,0,0,1061.48,840.665,556.166,663.922,1121.81,975,790.935,0
s_44 183 975 7126,11,101,7126,s_44,44 183 975,64 398 1133 2502,0,accident,useless,43.9412,31.5467,45.9437,51.9907,57.0693,82.0705,67.8386,72.2285,65.953,47.0893,88.3557,49.7666,0,0,1061.48,861.16,625.267,766.128,1104.47,975,852.164,0
s_54 543 1629 5175,10,91,5175,s_54,54 543 1629,39 412 1153,0,lack of mass,useless,43.8557,34.6892,49.1377,56.7268,29.3472,68.0432,62.9944,74.6489,79.415,40.6818,78.3461,46.7441,0,0,1061.46,818.467,595.667,721.061,1033.56,975,775.115,0
s_71 900 2281 6428,18,98,6428,s_71,71 900 2281,28 295 708 2142,0,lack of mass,gatherer,70.8352,46.5199,66.1608,95.2149,71.8818,71.5335,80.2924,65.9997,83.506,88.5598,74.595,76.2946,0,0,1061.46,1155.27,863.011,1097.98,1039.54,975,1099.73,0
s_20 222 587 2344 8229,14,107,8229,s_20,20 222 587 2344,70 1156 3849,1,alive,useless,53.2843,47.7982,56.3392,68.5219,74.055,71.3207,72.9015,69.6908,85.6951,60.0934,79.3414,69.4307,0,0,1061.42,983.355,744.961,920.76,1039.63,975,935.41,0
s_1 100 706 1811 5741 10192,5,116,10192,s_1,1 100 706 1811 5741,28 158 765 3361,1,alive,useless,19.7142,18.2792,19.1731,25.4615,50.5939,78.6582,62.2984,74.9899,75.6478,28.1475,71.8381,24.4136,0,0,1061.39,670.731,382.918,438.596,1121.9,975,585.355,0
s_99 135 439 1244 3850 8673,12,109,8673,s_99,99 135 439 1244 3850,27 177 1095,1,alive,useless,48.8146,39.0505,61.3159,60.8664,61.3065,61.9351,75.1516,68.561,65.1649,51.8258,64.0867,52.7044,0,0,1061.37,957.297,677.877,817.383,1001.06,975,854.178,0
s_74 272 1087 3308,33,78,3308,s_74,74 272 1087,44 153 1332,0,lack of mass,gatherer,62.2897,28.2936,55.7207,85.1019,64.6087,80.7345,71.4954,70.387,76.7804,76.3346,78.5513,76.0297,0,0,1061.35,989.093,759.684,996.232,1110.6,975,1013.96,0
s_27 177 919,61,43,919,s_27,27 177,28 375,0,accident,gatherer,66.3174,43.9034,51.5332,59.3875,168.116,67.4157,67.8158,72.2252,79.5139,98.7879,72.9463,65.0102,0,28532.7,1061.33,920.215,727.991,899.318,1032.69,975,911.68,0
s_3 297 1663 9529,8,113,9529,s_3,3 297 1663,27 211 1119 2995,1,alive,useless,35.0888,32.5598,40.7053,38.0433,49.2808,78.5125,71.8847,70.1907,72.8422,31.3945,75.9112,39.9607,0,0,1061.33,836.125,541.022,632.462,1098.34,975,751.957,0
s_1 237 912 2223 6099,19,96,6099,s_1,1 237 912 2223,96 204 659 2642,0,lack of mass,gatherer,66.9501,39.8484,74.7964,91.5348,69.4993,67.8561,67.4682,72.3987,68.5412,77.0045,65.0393,75.8787,0,0,1061.33,1005.3,836.346,1072.05,1052.11,975,1039.99,0
s_43 329 745 3352 8385,13,108,8385,s_43,43 329 745 3352,22 124 485 1457 3703,1,alive,useless,43.2198,51.0129,57.1453,59.4887,79.5068,75.795,73.9066,69.1761,76.0762,57.6062,76.1515,49.185,0,0,1061.29,974.08,689.14,813.809,1075.79,975,892.73,0
s_96 247,17,12,247,s_96,96,12,0,accident,useless,68.6428,42.0896,65.0555,82.3675,109.36,74.2649,71.7889,70.2327,78.5229,81.7218,81.9064,72.6787,0,0,1061.27,1019.47,804.416,1021.17,1056.74,975,1031.19,0
s_40 418 1265 5618,19,93,5618,s_40,40 418 1265,3 297 990 2427,0,lack of mass,gatherer,67.235,44.753,65.283,69.8199,69.3517,68.2839,72.4969,69.8787,75.3598,72.6767,90.0564,60.1521,0,0,1061.27,1000.08,767.666,940.926,997.51,975,972.391,0
s_44 183 975 2983 10748,2,119,10748,s_44,44 183 975 2983,61 179 516 1321 3637,1,alive,useless,12.0587,7.72681,12.3539,15.2754,23.3775,85.5257,69.5465,71.3537,75.5474,12.0338,73.8653,12.7736,0,0,1061.27,672.269,298.344,324.181,1155.01,975,537.68,0
s_32 111 950,27,44,950,s_32,32 111,25 353,0,disease,fighter,70.6112,64.6114,77.1062,69.2743,169.779,72.5311,67.0754,72.5861,70.3454,64.0293,75.2349,75.8754,0,26567.8,1061.24,1005.34,889.107,1078.99,1065.01,975,1063.17,0
s_1 100 443 1350 6654,18,99,6654,s_1,1 100 443 1350,96 204 757 1735,0,lack of mass,fighter,63.927,44.806,77.2549,81.5204,68.8177,74.2953,70.2351,71.0059,76.3968,61.6225,75.5565,93.2845,0,0,1061.23,1014.23,901.994,1156.38,1071.97,975,1093.62,0
s_99 135 1162 3875,15,82,3875,s_99,99 135 1162,69 181 963,0,lack of mass,useless,57.2679,44.1834,52.0981,79.558,49.2472,67.8082,71.4786,70.3837,79.4049,67.4733,79.3917,66.5749,0,0,1061.23,995.124,730.685,916.857,1017.02,975,928.688,0
s_24 376 1270,67,52,1270,s_24,24 376,80,0,accident,gatherer,70.0365,46.163,56.8674,47.8478,160.812,69.4421,63.073,74.5837,77.4955,75.1324,77.9454,64.2146,0,61774.3,1061.2,849.689,726.308,879.924,1043.96,975,897.767,0
s_68 131 2123 6562,8,99,6562,s_68,68 131 2123,54 543 1519,0,lack of mass,useless,34.3224,18.4143,28.4953,36.4257,12.2103,77.2397,85.2967,63.4717,81.2596,37.1656,75.5307,35.5464,0,0,1061.2,917.144,486.431,577.012,1070.03,975,731.618,0
s_39 189 647 1720,60,61,1720,s_39,39 189 647,74 272 648,1,alive,gatherer,66.0579,50.5962,50.3481,67.0129,167.004,76.9923,67.7896,71.8822,74.5599,88.5513,88.635,74.4531,0,70395.4,1059.47,970.665,787.053,983.25,1068.72,975,992.159,0
s_98 377 1469 3966 8042,3,106,8042,s_98,98 377 1469 3966,43 329 1309 3158,0,accident,useless,12.7974,11.7158,16.5567,17.4061,32.0364,66.5179,85.9505,63.1413,81.252,16.7188,69.7508,15.4499,0,0,1061.17,860.92,386.983,430.854,1005.55,975,592.46,0
s_35 202 832 2479 5364 10667,2,119,10667,s_35,35 202 832 2479 5364,40 418 1265 3939,1,alive,useless,9.80697,10.7855,14.7153,13.4051,20.9626,76.892,72.5112,69.8586,72.4003,10.4551,81.2753,11.3822,0,0,1061.14,701.274,307.987,328.887,1075.27,975,522.014,0
s_3 444 2764 10678,2,119,10678,s_3,3 444 2764,35 143 638 1752 4622,1,alive,useless,12.0442,10.7008,12.4942,12.9584,20.4253,71.2861,61.6529,75.286,68.6867,11.8849,82.407,12.7856,0,0,1061.12,602.907,292.482,314.833,1050.05,975,472.606,0
s_99 395 1090 3070,13,76,3070,s_99,99 395 1090,52 480,0,lack of mass,useless,51.5565,30.7556,48.905,56.7299,29.9608,80.2511,81.4614,65.3769,81.2051,60.5632,71.3667,55.8995,0,0,1061.08,983.956,647.987,794.479,1105.15,975,894.871,0
s_11 121 1011 2982,7,75,2982,s_11,11 121 1011,11 121 1132,0,accident,useless,27.235,21.7774,29.3032,37.7419,66.781,77.5906,74.0996,69.056,65.4507,33.0283,92.104,32.9898,0,0,1061.06,845.455,502.495,599.319,1056.09,975,725.93,0
s_27 177 1010 2354 5456,14,93,5456,s_27,27 177 1010 2354,56 132 831,0,lack of mass,useless,58.1967,45.2034,65.9443,56.4055,57.4118,81.914,78.9738,66.614,76.2005,58.1939,68.175,60.6459,0,0,1061.01,1000.58,734.043,880.125,1126.89,975,966.538,0
s_3 297 990 3513 8647,11,109,8647,s_3,3 297 990 3513,9 257 1482,0,lack of mass,useless,47.8538,24.5085,43.4156,47.6103,33.7135,76.0467,68.752,71.7191,68.5015,50.9001,83.2639,52.7169,0,0,1060.95,818.905,574.523,708.512,1070.96,975,788.012,0
s_11 424 3601 7976,14,106,7976,s_11,11 424 3601,61 391 3157,0,accident,useless,59.9363,47.6633,67.3074,72.2917,67.4871,73.462,76.1712,68.0092,68.7119,50.119,73.7711,68.8943,0,0,1060.95,1045.41,810.76,1003.17,1060.72,975,1021.15,0
s_5 336 1225 3358 9202,9,112,9202,s_5,5 336 1225 3358,9 257 2732,1,alive,useless,40.2136,38.68,35.564,41.7377,62.8692,68.94,72.9407,69.619,79.6537,33.3335,65.6032,37.0349,0,0,1060.89,874.45,547.77,635.122,1050.23,975,737.884,0
s_99 135 1162 2581 5807,26,95,5807,s_99,99 135 1162 2581,21 137 928 2578,1,alive,gatherer,67.5592,47.4374,56.6862,80.8152,182.729,70.2174,66.1934,72.9876,79.039,86.7665,80.8787,79.4549,0,8673.58,1060.84,981.405,813.484,1037.99,1038.73,975,1006.45,0
s_3 444 1539 3502 8713,6,109,8713,s_3,3 444 1539 3502,74 272 1087 3116,0,accident,useless,26.9928,23.0501,31.2424,36.2493,29.5868,78.8898,67.232,72.4616,79.4152,27.3084,78.3681,31.2986,0,0,1060.78,782.986,494.632,585.253,1102.88,975,709.039,0
